employee_id,first_name,last_name,email,phone,hire_date,termination_date,store_id,job_title
3146,Sai,Kulkarni,sai.kulkarni@croma.in,+91-7331805663,2018-09-27,2020-08-18,3421,Cashier
3147,Ira,Patel,ira.patel@croma.in,+91-7762309072,2025-04-06,2025-04-18,4790,Customer Support
3148,Pari,Kulkarni,pari.kulkarni@gmail.com,+91-6524007703,2021-03-11,,1692,Store Manager
3149,Vivaan,Verma,vivaan.verma@gmail.com,+91-9655374718,2019-12-31,,631,Cashier
3150,Ira,Kulkarni,ira.kulkarni@gmail.com,+91-9724833343,2019-12-05,,2146,Customer Support
3151,Vihaan,Chopra,vihaan.chopra@yahoo.in,+91-7068820985,2023-11-19,,11765,Sales Associate
3152,Krishna,Verma,krishna.verma@yahoo.in,+91-9356762713,2024-03-12,,367,Visual Merchandiser
3153,Ira,Kulkarni,ira.kulkarni@gmail.com,+91-7171781696,2021-06-15,,8300,Visual Merchandiser
3154,Aisha,Yadav,aisha.yadav@yahoo.in,+91-9726065173,2021-06-23,,10945,Customer Support
3155,Aadhya,Sharma,aadhya.sharma@gmail.com,+91-9631674800,2018-07-04,,4079,Cashier
3156,Sara,Gowda,sara.gowda@outlook.com,+91-9477548383,2023-07-30,,7008,Sales Associate
3157,Myra,Das,myra.das@croma.in,+91-6735664661,2022-11-05,,11466,Inventory Executive
3158,Vihaan,Iyer,vihaan.iyer@gmail.com,+91-9000125108,2023-02-28,,268,Assistant Manager
3159,Kiara,Reddy,kiara.reddy@gmail.com,+91-8355831705,2025-02-23,,2662,Cashier
3160,Aadhya,Reddy,aadhya.reddy@outlook.com,+91-6931044597,2024-06-19,,5747,Assistant Manager
3161,Ananya,Bose,ananya.bose@outlook.com,+91-8515828374,2022-10-16,,2571,Inventory Executive
3162,Aadhya,Mehta,aadhya.mehta@yahoo.in,+91-7172666693,2025-03-25,,1490,Sales Associate
3163,Ishaan,Khan,ishaan.khan@croma.in,+91-6749756071,2020-06-12,2023-01-05,9189,Assistant Manager
3164,Aadhya,Mehta,aadhya.mehta@outlook.com,+91-9631381702,2022-12-03,,6292,Visual Merchandiser
3165,Sara,Rao,sara.rao@croma.in,+91-6541420905,2018-09-22,,4431,Customer Support
3166,Diya,Patel,diya.patel@outlook.com,+91-8093045436,2019-10-17,,716,Store Manager
3167,Sara,Ghosh,sara.ghosh@croma.in,+91-8648290290,2020-11-19,,5658,Store Manager
3168,Ira,Mehta,ira.mehta@gmail.com,+91-8007693168,2019-08-14,,7446,Inventory Executive
3169,Aisha,Verma,aisha.verma@outlook.com,+91-7973618654,2025-03-10,,2791,Cashier
3170,Anika,Nair,anika.nair@yahoo.in,+91-7963423358,2018-06-10,,6156,Visual Merchandiser
3171,Aadhya,Gowda,aadhya.gowda@outlook.com,+91-6793695575,2023-08-06,,8630,Store Manager
3172,Myra,Das,myra.das@yahoo.in,+91-7339424505,2023-04-30,,7662,Cashier
3173,Aditya,Bose,aditya.bose@gmail.com,+91-7031702870,2019-11-13,,7441,Cashier
3174,Vivaan,Kulkarni,vivaan.kulkarni@croma.in,+91-9182174145,2020-02-18,,1592,Assistant Manager
3175,Sara,Gupta,sara.gupta@yahoo.in,+91-6065504136,2021-08-30,,9245,Sales Associate
3176,Ananya,Ghosh,ananya.ghosh@outlook.com,+91-7431606046,2020-06-27,,5583,Sales Associate
3177,Aisha,Iyer,aisha.iyer@croma.in,+91-6807736145,2022-02-17,,5801,Store Manager
3178,Aadhya,Mishra,aadhya.mishra@croma.in,+91-6543444623,2022-07-06,,11553,Visual Merchandiser
3179,Sara,Kulkarni,sara.kulkarni@gmail.com,+91-8195078015,2022-09-19,,3975,Visual Merchandiser
3180,Vivaan,Rao,vivaan.rao@gmail.com,+91-7916344833,2023-04-05,,8965,Store Manager
3181,Ishaan,Iyer,ishaan.iyer@gmail.com,+91-8951197187,2021-11-18,,945,Sales Associate
3182,Sai,Yadav,sai.yadav@outlook.com,+91-8980272887,2019-04-22,,9021,Visual Merchandiser
3183,Ira,Mehta,ira.mehta@outlook.com,+91-6499726562,2023-04-07,,11320,Sales Associate
3184,Diya,Verma,diya.verma@gmail.com,+91-8242226788,2021-02-12,,217,Cashier
3185,Pari,Mishra,pari.mishra@yahoo.in,+91-7872302732,2021-02-03,,3955,Cashier
3186,Sara,Verma,sara.verma@croma.in,+91-8739390270,2022-04-13,,11653,Sales Associate
3187,Ananya,Gowda,ananya.gowda@yahoo.in,+91-6710264416,2021-02-05,,6180,Store Manager
3188,Kiara,Patel,kiara.patel@gmail.com,+91-7870084765,2021-02-20,,10754,Cashier
3189,Shaurya,Kulkarni,shaurya.kulkarni@outlook.com,+91-7575871026,2025-02-21,,7188,Customer Support
3190,Vihaan,Sharma,vihaan.sharma@croma.in,+91-8187031389,2024-03-10,,7499,Store Manager
3191,Diya,Kulkarni,diya.kulkarni@outlook.com,+91-8318655245,2024-09-12,,771,Cashier
3192,Vivaan,Mishra,vivaan.mishra@gmail.com,+91-9011921064,2022-06-11,,3641,Inventory Executive
3193,Ananya,Gupta,ananya.gupta@croma.in,+91-9590246710,2022-09-19,,8849,Store Manager
3194,Shaurya,Khan,shaurya.khan@croma.in,+91-6516191707,2024-06-27,,7204,Assistant Manager
3195,Myra,Bose,myra.bose@outlook.com,+91-8383155247,2020-05-02,,6813,Cashier
3196,Aarav,Singh,aarav.singh@yahoo.in,+91-7200229775,2022-03-14,,2532,Cashier
3197,Myra,Rao,myra.rao@yahoo.in,+91-7822032933,2025-05-07,,5910,Visual Merchandiser
3198,Shaurya,Reddy,shaurya.reddy@outlook.com,+91-9475006869,2018-11-12,,7319,Inventory Executive
3199,Krishna,Gowda,krishna.gowda@gmail.com,+91-7792286965,2024-11-26,,4725,Sales Associate
3200,Ishaan,Iyer,ishaan.iyer@croma.in,+91-9826668459,2024-02-08,,4884,Customer Support
3201,Ananya,Sharma,ananya.sharma@croma.in,+91-7747351161,2023-12-20,,8425,Sales Associate
3202,Shaurya,Mehta,shaurya.mehta@croma.in,+91-6252792831,2025-01-31,,4444,Store Manager
3203,Ananya,Khan,ananya.khan@outlook.com,+91-6043139138,2025-04-08,,11658,Sales Associate
3204,Ira,Yadav,ira.yadav@yahoo.in,+91-9909116466,2020-08-11,,6055,Store Manager
3205,Pari,Das,pari.das@yahoo.in,+91-6196369058,2019-06-22,,3971,Store Manager
3206,Ananya,Mehta,ananya.mehta@outlook.com,+91-8920288802,2019-01-28,,6917,Cashier
3207,Ira,Yadav,ira.yadav@outlook.com,+91-9616056686,2024-07-24,,6158,Cashier
3208,Aarav,Sharma,aarav.sharma@yahoo.in,+91-8545474856,2018-03-03,,10361,Assistant Manager
3209,Vivaan,Yadav,vivaan.yadav@gmail.com,+91-8925502554,2024-01-20,,3666,Cashier
3210,Aditya,Ghosh,aditya.ghosh@croma.in,+91-7230178927,2023-09-05,,4066,Assistant Manager
3211,Krishna,Rao,krishna.rao@outlook.com,+91-7014611775,2019-04-06,,6296,Sales Associate
3212,Vihaan,Ghosh,vihaan.ghosh@yahoo.in,+91-9260796197,2021-11-07,,1315,Visual Merchandiser
3213,Anika,Mehta,anika.mehta@croma.in,+91-9910430442,2021-08-01,,4178,Customer Support
3214,Aisha,Singh,aisha.singh@croma.in,+91-6664889794,2022-11-17,,9137,Cashier
3215,Aadhya,Kulkarni,aadhya.kulkarni@yahoo.in,+91-7740966681,2020-05-14,,7674,Cashier
3216,Ira,Sharma,ira.sharma@yahoo.in,+91-6291641880,2022-05-24,,2762,Visual Merchandiser
3217,Ira,Reddy,ira.reddy@yahoo.in,+91-8838847260,2019-03-16,,8800,Cashier
3218,Rudra,Verma,rudra.verma@croma.in,+91-8857066246,2020-02-10,,5057,Visual Merchandiser
3219,Ishaan,Mishra,ishaan.mishra@outlook.com,+91-7501011536,2020-03-15,,9590,Assistant Manager
3220,Aditya,Singh,aditya.singh@croma.in,+91-9849147803,2022-09-29,,11661,Store Manager
3221,Pari,Shetty,pari.shetty@croma.in,+91-9339181869,2025-08-09,,11843,Store Manager
3222,Ananya,Mishra,ananya.mishra@gmail.com,+91-6944660674,2023-11-20,,9518,Inventory Executive
3223,Sai,Chopra,sai.chopra@croma.in,+91-8030729587,2024-10-28,2024-12-25,410,Cashier
3224,Ananya,Gupta,ananya.gupta@gmail.com,+91-6338763699,2022-12-20,,9730,Inventory Executive
3225,Arjun,Verma,arjun.verma@yahoo.in,+91-9754513459,2021-12-05,,8902,Cashier
3226,Kiara,Mishra,kiara.mishra@outlook.com,+91-6250687255,2020-05-22,,9822,Cashier
3227,Diya,Yadav,diya.yadav@gmail.com,+91-6466077512,2019-11-04,,4746,Assistant Manager
3228,Vihaan,Khan,vihaan.khan@yahoo.in,+91-9448485406,2023-02-01,,1058,Cashier
3229,Ananya,Shetty,ananya.shetty@outlook.com,+91-8332571693,2019-05-13,,11235,Customer Support
3230,Kiara,Bose,kiara.bose@croma.in,+91-9737466272,2019-09-15,,11613,Sales Associate
3231,Aditya,Singh,aditya.singh@croma.in,+91-7778337281,2019-12-23,,3882,Customer Support
3232,Sara,Mishra,sara.mishra@croma.in,+91-9876193763,2024-03-11,,3788,Sales Associate
3233,Diya,Patel,diya.patel@yahoo.in,+91-8686904122,2024-06-25,,3729,Sales Associate
3234,Aditya,Gupta,aditya.gupta@outlook.com,+91-6165224526,2022-02-12,,1732,Store Manager
3235,Arjun,Mishra,arjun.mishra@gmail.com,+91-8640968555,2022-11-28,,2867,Inventory Executive
3236,Ira,Yadav,ira.yadav@croma.in,+91-8514452249,2021-09-28,,4771,Customer Support
3237,Pari,Reddy,pari.reddy@gmail.com,+91-7119402451,2022-01-21,,10616,Visual Merchandiser
3238,Ira,Kulkarni,ira.kulkarni@croma.in,+91-9759474993,2024-03-27,,1310,Visual Merchandiser
3239,Vivaan,Patel,vivaan.patel@gmail.com,+91-9434526849,2025-05-06,,1363,Sales Associate
3240,Arjun,Shetty,arjun.shetty@croma.in,+91-9343879216,2022-04-10,,6858,Assistant Manager
3241,Kiara,Gupta,kiara.gupta@croma.in,+91-6231526225,2023-08-20,,9611,Store Manager
3242,Ira,Sharma,ira.sharma@croma.in,+91-9770199627,2019-11-16,,8327,Customer Support
3243,Vivaan,Khan,vivaan.khan@gmail.com,+91-9177803481,2021-08-16,2025-02-25,10845,Visual Merchandiser
3244,Aisha,Nair,aisha.nair@croma.in,+91-6558862425,2023-06-05,,9736,Sales Associate
3245,Aadhya,Das,aadhya.das@outlook.com,+91-9028087076,2025-06-26,,173,Cashier
3246,Diya,Chopra,diya.chopra@gmail.com,+91-7788531334,2019-07-07,,5861,Assistant Manager
3247,Vivaan,Rao,vivaan.rao@yahoo.in,+91-6736693754,2024-10-18,,10026,Store Manager
3248,Vivaan,Gupta,vivaan.gupta@outlook.com,+91-8924919297,2018-04-02,,6312,Cashier
3249,Arjun,Iyer,arjun.iyer@croma.in,+91-9295557007,2023-03-26,,6073,Visual Merchandiser
3250,Vihaan,Shetty,vihaan.shetty@croma.in,+91-7992394841,2019-12-13,,1441,Sales Associate
3251,Krishna,Gupta,krishna.gupta@outlook.com,+91-6767575314,2022-08-16,,7715,Cashier
3252,Myra,Rao,myra.rao@croma.in,+91-6416350145,2023-10-05,,7528,Store Manager
3253,Arjun,Patel,arjun.patel@gmail.com,+91-7617995008,2024-10-13,,7620,Customer Support
3254,Shaurya,Gupta,shaurya.gupta@gmail.com,+91-9089355541,2025-05-18,,7697,Cashier
3255,Rudra,Rao,rudra.rao@croma.in,+91-7624733993,2023-04-05,,5465,Store Manager
3256,Pari,Verma,pari.verma@gmail.com,+91-8402801129,2021-01-31,,10097,Cashier
3257,Vivaan,Ghosh,vivaan.ghosh@outlook.com,+91-9247388348,2018-12-03,,7943,Assistant Manager
3258,Shaurya,Reddy,shaurya.reddy@outlook.com,+91-7925547434,2021-06-10,,4001,Customer Support
3259,Krishna,Mishra,krishna.mishra@gmail.com,+91-9069690689,2024-08-10,,1291,Store Manager
3260,Vihaan,Verma,vihaan.verma@yahoo.in,+91-8708505021,2021-08-15,,7094,Assistant Manager
3261,Aditya,Sharma,aditya.sharma@yahoo.in,+91-9262130863,2022-10-09,,631,Cashier
3262,Vivaan,Shetty,vivaan.shetty@outlook.com,+91-8902157684,2023-06-08,,3086,Assistant Manager
3263,Aditya,Iyer,aditya.iyer@croma.in,+91-7290481817,2025-08-18,,5281,Sales Associate
3264,Ishaan,Singh,ishaan.singh@gmail.com,+91-6524114977,2019-12-13,,2269,Inventory Executive
3265,Anika,Sharma,anika.sharma@croma.in,+91-7527220748,2020-03-01,,4517,Customer Support
3266,Ira,Nair,ira.nair@croma.in,+91-7697168044,2025-04-22,,5976,Assistant Manager
3267,Pari,Verma,pari.verma@yahoo.in,+91-6237864337,2018-10-24,,10442,Inventory Executive
3268,Vivaan,Ghosh,vivaan.ghosh@outlook.com,+91-9341144798,2019-09-06,,16,Assistant Manager
3269,Aisha,Nair,aisha.nair@croma.in,+91-9918807618,2024-11-25,,7554,Sales Associate
3270,Sara,Gowda,sara.gowda@gmail.com,+91-6548678332,2019-08-02,,3557,Sales Associate
3271,Aditya,Mishra,aditya.mishra@gmail.com,+91-6905605857,2021-11-16,,3963,Store Manager
3272,Aadhya,Kulkarni,aadhya.kulkarni@yahoo.in,+91-7392107849,2022-11-24,,7810,Inventory Executive
3273,Aarav,Khan,aarav.khan@croma.in,+91-7198101434,2023-09-27,,1342,Customer Support
3274,Pari,Mishra,pari.mishra@yahoo.in,+91-8101562641,2019-08-06,,1899,Visual Merchandiser
3275,Ishaan,Das,ishaan.das@outlook.com,+91-9133299941,2021-11-06,,9426,Cashier
3276,Shaurya,Ghosh,shaurya.ghosh@outlook.com,+91-6228081025,2024-03-14,,7688,Customer Support
3277,Shaurya,Verma,shaurya.verma@yahoo.in,+91-9075395942,2019-07-03,,4137,Assistant Manager
3278,Krishna,Mehta,krishna.mehta@outlook.com,+91-6194345581,2021-06-20,,8553,Visual Merchandiser
3279,Ishaan,Gowda,ishaan.gowda@gmail.com,+91-7040110184,2018-01-18,2025-02-13,8855,Sales Associate
3280,Sara,Das,sara.das@yahoo.in,+91-9192783390,2021-02-21,,11992,Cashier
3281,Ananya,Kulkarni,ananya.kulkarni@outlook.com,+91-7857667914,2018-11-19,,11465,Inventory Executive
3282,Kiara,Shetty,kiara.shetty@croma.in,+91-9757608276,2024-12-16,,1169,Inventory Executive
3283,Myra,Sharma,myra.sharma@outlook.com,+91-9834279968,2025-07-05,,3119,Assistant Manager
3284,Aditya,Ghosh,aditya.ghosh@yahoo.in,+91-7084132249,2020-04-25,,916,Inventory Executive
3285,Rudra,Mehta,rudra.mehta@gmail.com,+91-9990072046,2023-03-16,,6304,Assistant Manager
3286,Sai,Kulkarni,sai.kulkarni@gmail.com,+91-7849073289,2022-03-15,,5560,Assistant Manager
3287,Ishaan,Das,ishaan.das@outlook.com,+91-8047123590,2018-01-28,,7258,Assistant Manager
3288,Pari,Nair,pari.nair@yahoo.in,+91-7286498879,2021-07-23,,1642,Assistant Manager
3289,Krishna,Bose,krishna.bose@croma.in,+91-9524717951,2021-09-20,,10042,Cashier
3290,Aadhya,Shetty,aadhya.shetty@yahoo.in,+91-8774180940,2020-04-20,,10279,Customer Support
3291,Krishna,Nair,krishna.nair@outlook.com,+91-9279127971,2023-10-12,,8285,Store Manager
3292,Ishaan,Singh,ishaan.singh@croma.in,+91-8934557904,2023-03-18,,2707,Inventory Executive
3293,Pari,Mehta,pari.mehta@yahoo.in,+91-6063137211,2024-03-25,2024-08-01,9483,Inventory Executive
3294,Myra,Bose,myra.bose@croma.in,+91-8493455255,2022-04-30,,838,Visual Merchandiser
3295,Aadhya,Sharma,aadhya.sharma@yahoo.in,+91-8247558881,2024-11-18,,4755,Customer Support
3296,Shaurya,Shetty,shaurya.shetty@croma.in,+91-7501839701,2025-08-30,,5415,Sales Associate
3297,Krishna,Kulkarni,krishna.kulkarni@outlook.com,+91-7865723906,2020-07-05,,8242,Store Manager
3298,Kiara,Khan,kiara.khan@gmail.com,+91-7788623900,2021-02-21,2024-03-23,1703,Customer Support
3299,Vihaan,Mehta,vihaan.mehta@outlook.com,+91-6716339631,2022-09-21,,6554,Inventory Executive
3300,Anika,Ghosh,anika.ghosh@croma.in,+91-7235003589,2025-07-13,,3343,Inventory Executive
3301,Shaurya,Mishra,shaurya.mishra@yahoo.in,+91-8969512771,2023-08-21,,7318,Sales Associate
3302,Krishna,Verma,krishna.verma@gmail.com,+91-8645484207,2022-11-28,,2692,Visual Merchandiser
3303,Vihaan,Singh,vihaan.singh@croma.in,+91-7807472258,2020-05-20,,1818,Cashier
3304,Myra,Rao,myra.rao@yahoo.in,+91-7708492820,2020-10-31,,2331,Visual Merchandiser
3305,Aisha,Verma,aisha.verma@yahoo.in,+91-7643054205,2022-02-13,,7641,Sales Associate
3306,Anika,Gupta,anika.gupta@gmail.com,+91-7964383388,2025-01-07,,5927,Customer Support
3307,Kiara,Khan,kiara.khan@gmail.com,+91-7275485302,2020-12-19,,1452,Assistant Manager
3308,Sai,Kulkarni,sai.kulkarni@outlook.com,+91-7457961202,2023-06-11,,10234,Cashier
3309,Aadhya,Mehta,aadhya.mehta@yahoo.in,+91-9030977620,2022-06-21,,6081,Assistant Manager
3310,Sai,Sharma,sai.sharma@croma.in,+91-8276120491,2023-04-18,,3997,Sales Associate
3311,Diya,Das,diya.das@gmail.com,+91-7431933614,2018-11-19,,11768,Visual Merchandiser
3312,Ishaan,Mehta,ishaan.mehta@yahoo.in,+91-7459487697,2022-02-13,,6737,Visual Merchandiser
3313,Diya,Das,diya.das@outlook.com,+91-7070789405,2021-10-25,2023-03-13,1594,Customer Support
3314,Shaurya,Ghosh,shaurya.ghosh@gmail.com,+91-6103241188,2021-12-30,,7944,Visual Merchandiser
3315,Aarav,Verma,aarav.verma@gmail.com,+91-9115075811,2018-05-08,,3177,Inventory Executive
3316,Myra,Khan,myra.khan@gmail.com,+91-8312678513,2025-04-12,,2013,Cashier
3317,Ishaan,Yadav,ishaan.yadav@croma.in,+91-8382490196,2018-03-06,,2508,Inventory Executive
3318,Vivaan,Gowda,vivaan.gowda@croma.in,+91-7409637571,2022-08-21,,307,Cashier
3319,Sai,Das,sai.das@outlook.com,+91-8881249154,2024-03-15,,7342,Assistant Manager
3320,Aditya,Shetty,aditya.shetty@croma.in,+91-7907771099,2022-06-20,,5301,Cashier
3321,Aarav,Shetty,aarav.shetty@gmail.com,+91-8522565849,2020-03-05,,10240,Inventory Executive
3322,Krishna,Reddy,krishna.reddy@gmail.com,+91-8639577336,2019-01-14,,2873,Sales Associate
3323,Sai,Gowda,sai.gowda@yahoo.in,+91-7828862880,2018-06-11,,6465,Inventory Executive
3324,Krishna,Iyer,krishna.iyer@croma.in,+91-6621787067,2019-07-25,,5228,Assistant Manager
3325,Sara,Nair,sara.nair@yahoo.in,+91-7202072096,2025-02-11,,8466,Inventory Executive
3326,Shaurya,Verma,shaurya.verma@croma.in,+91-9480115466,2021-12-25,,3403,Visual Merchandiser
3327,Vivaan,Bose,vivaan.bose@outlook.com,+91-8553777944,2019-07-12,,6551,Inventory Executive
3328,Anika,Singh,anika.singh@gmail.com,+91-7861154542,2024-08-10,,11334,Cashier
3329,Aarav,Kulkarni,aarav.kulkarni@croma.in,+91-9306687408,2025-03-25,,62,Assistant Manager
3330,Krishna,Yadav,krishna.yadav@gmail.com,+91-7377866562,2020-10-25,,1295,Assistant Manager
3331,Shaurya,Gupta,shaurya.gupta@outlook.com,+91-7272778449,2021-02-01,,10144,Store Manager
3332,Vihaan,Iyer,vihaan.iyer@outlook.com,+91-6000555224,2019-01-13,,4950,Visual Merchandiser
3333,Krishna,Kulkarni,krishna.kulkarni@croma.in,+91-9633714523,2018-08-07,,10472,Store Manager
3334,Ishaan,Gupta,ishaan.gupta@croma.in,+91-6723704454,2025-02-27,,1823,Inventory Executive
3335,Aarav,Mehta,aarav.mehta@gmail.com,+91-6851718894,2019-04-09,,1957,Customer Support
3336,Sai,Das,sai.das@gmail.com,+91-6254962266,2019-11-15,,3878,Customer Support
3337,Ira,Verma,ira.verma@gmail.com,+91-8592369741,2019-04-11,,5374,Assistant Manager
3338,Ananya,Nair,ananya.nair@yahoo.in,+91-9703503113,2021-12-08,,4766,Visual Merchandiser
3339,Krishna,Gowda,krishna.gowda@yahoo.in,+91-8608544058,2022-07-01,,1846,Cashier
3340,Diya,Mishra,diya.mishra@outlook.com,+91-7944607733,2022-10-13,,5698,Store Manager
3341,Sara,Das,sara.das@yahoo.in,+91-9258510635,2020-11-02,,6986,Assistant Manager
3342,Shaurya,Yadav,shaurya.yadav@yahoo.in,+91-6015850470,2022-02-18,,10804,Cashier
3343,Diya,Gupta,diya.gupta@outlook.com,+91-8249533901,2024-11-29,,7877,Customer Support
3344,Vivaan,Iyer,vivaan.iyer@outlook.com,+91-8056253860,2023-11-07,,6736,Store Manager
3345,Aarav,Kulkarni,aarav.kulkarni@outlook.com,+91-7301927642,2025-05-09,,8740,Customer Support
3346,Diya,Das,diya.das@gmail.com,+91-6891156171,2024-09-14,,3960,Sales Associate
3347,Aadhya,Kulkarni,aadhya.kulkarni@gmail.com,+91-7405467219,2021-05-04,,1816,Assistant Manager
3348,Sai,Chopra,sai.chopra@gmail.com,+91-8571093344,2023-04-09,,6048,Customer Support
3349,Pari,Shetty,pari.shetty@outlook.com,+91-9323543033,2018-06-16,,6290,Sales Associate
3350,Ananya,Ghosh,ananya.ghosh@yahoo.in,+91-6191659869,2021-01-29,,11815,Inventory Executive
3351,Krishna,Singh,krishna.singh@gmail.com,+91-8803553437,2018-10-12,,5537,Sales Associate
3352,Vihaan,Rao,vihaan.rao@croma.in,+91-7653686868,2018-07-25,,1889,Customer Support
3353,Aditya,Mehta,aditya.mehta@yahoo.in,+91-8742435626,2021-03-03,,10965,Assistant Manager
3354,Myra,Sharma,myra.sharma@gmail.com,+91-8815868653,2019-12-28,2022-06-14,3728,Store Manager
3355,Vivaan,Ghosh,vivaan.ghosh@yahoo.in,+91-6046864632,2022-06-27,,8875,Visual Merchandiser
3356,Shaurya,Shetty,shaurya.shetty@yahoo.in,+91-6316987300,2023-06-18,2024-02-08,3055,Cashier
3357,Kiara,Nair,kiara.nair@croma.in,+91-7265933347,2020-01-16,,6971,Visual Merchandiser
3358,Sara,Sharma,sara.sharma@yahoo.in,+91-7940609793,2019-10-28,,6594,Cashier
3359,Diya,Patel,diya.patel@outlook.com,+91-7710446102,2019-06-28,,9778,Sales Associate
3360,Sai,Verma,sai.verma@yahoo.in,+91-6349895376,2025-04-30,,5978,Visual Merchandiser
3361,Vihaan,Gowda,vihaan.gowda@yahoo.in,+91-6668732722,2023-01-31,,6551,Store Manager
3362,Ishaan,Gowda,ishaan.gowda@outlook.com,+91-8761450010,2020-05-01,2022-08-26,903,Customer Support
3363,Pari,Chopra,pari.chopra@gmail.com,+91-9442285016,2025-06-03,2025-08-30,11359,Cashier
3364,Anika,Singh,anika.singh@yahoo.in,+91-9955290622,2020-11-04,,10425,Store Manager
3365,Diya,Gupta,diya.gupta@outlook.com,+91-7653452291,2021-10-19,,11059,Inventory Executive
3366,Ishaan,Kulkarni,ishaan.kulkarni@yahoo.in,+91-6975594084,2019-10-15,,979,Customer Support
3367,Ananya,Verma,ananya.verma@croma.in,+91-8837744940,2020-04-08,,5345,Visual Merchandiser
3368,Vivaan,Chopra,vivaan.chopra@croma.in,+91-9566334262,2024-10-20,,6083,Inventory Executive
3369,Ira,Bose,ira.bose@yahoo.in,+91-7717293451,2019-12-03,,6965,Customer Support
3370,Sai,Mehta,sai.mehta@gmail.com,+91-8064948963,2023-04-11,,7539,Assistant Manager
3371,Vihaan,Mehta,vihaan.mehta@croma.in,+91-8464019184,2021-04-04,,1621,Inventory Executive
3372,Ira,Ghosh,ira.ghosh@gmail.com,+91-9003274909,2019-05-18,,11176,Sales Associate
3373,Ira,Sharma,ira.sharma@croma.in,+91-6965910224,2025-06-19,,4546,Cashier
3374,Aadhya,Mishra,aadhya.mishra@yahoo.in,+91-6671322326,2020-04-01,,10760,Customer Support
3375,Kiara,Nair,kiara.nair@yahoo.in,+91-8301933312,2019-06-09,,214,Store Manager
3376,Vihaan,Mishra,vihaan.mishra@yahoo.in,+91-7898720166,2018-02-18,,11196,Store Manager
3377,Aadhya,Shetty,aadhya.shetty@croma.in,+91-7908328986,2023-08-27,,6942,Sales Associate
3378,Arjun,Yadav,arjun.yadav@yahoo.in,+91-6677297343,2023-12-28,,3563,Customer Support
3379,Myra,Shetty,myra.shetty@gmail.com,+91-9312532998,2023-12-15,,10606,Sales Associate
3380,Vivaan,Sharma,vivaan.sharma@yahoo.in,+91-7913727544,2019-02-25,,156,Sales Associate
3381,Aditya,Khan,aditya.khan@outlook.com,+91-9021724161,2022-04-20,,9939,Visual Merchandiser
3382,Sara,Gupta,sara.gupta@croma.in,+91-6154847843,2021-07-24,,8194,Assistant Manager
3383,Rudra,Khan,rudra.khan@gmail.com,+91-8629872241,2022-01-03,,9679,Store Manager
3384,Ananya,Gowda,ananya.gowda@outlook.com,+91-9165860465,2021-10-02,,11332,Inventory Executive
3385,Rudra,Iyer,rudra.iyer@yahoo.in,+91-9648637476,2019-04-26,,9086,Visual Merchandiser
3386,Ira,Rao,ira.rao@outlook.com,+91-7244850993,2021-04-15,2023-07-22,3688,Assistant Manager
3387,Aditya,Das,aditya.das@outlook.com,+91-8034053508,2022-07-30,,3328,Store Manager
3388,Anika,Sharma,anika.sharma@gmail.com,+91-7591428629,2018-01-26,,9963,Assistant Manager
3389,Krishna,Verma,krishna.verma@gmail.com,+91-7750215269,2021-11-09,2022-01-08,6284,Sales Associate
3390,Rudra,Yadav,rudra.yadav@gmail.com,+91-8444942993,2023-10-04,,473,Cashier
3391,Kiara,Mishra,kiara.mishra@croma.in,+91-6041703660,2020-08-20,2021-06-23,9960,Store Manager
3392,Aarav,Singh,aarav.singh@gmail.com,+91-9063908764,2018-10-25,,6235,Customer Support
